rating,review,recommended,pros,cons
3,Good but not great,True,The atmosphere is very chilled,Non-existent rewards and recognition. For some roles but not all.
5,Easiest Job I have ever had,True,work on your own time,rude customers and damage done to car
5,Wonderful company,True,Hands down the best employer I’ve worked for. Amazing perks and benefits,"You will work hard, organization and dedication are key"
4,Thumbs up!,True,"Free food

Great benefits

Free cab rides although limited to 3500 INR per month

Great environment to work",Low pay but a great culture
4,Very goood company,True,Very fast paced and good product,Really slow and bad product
3,Driver,True,Plenty of work must willing to relocate,Too much commisin they charge
3,Uber review,True,Summary of distance and estimated cost before accepting trip,The appp doesn't pay for mileage
3,Review,True,On the Job learning and hustling,"Poor People practices, hierarchy driven and not performance driven"
3,Overhyped and underpaid,True,"Great coworkers, great leadership, great health insurance options",Low wages for the workload expected
5,Uber Expert II,True,Great experience working in a flexible and friendly environment,"Nothing much, operations were smooth"
5,Fast-paced with great benefits,True,"Fast-paced, exciting, important projects, great benefits and people","Environment can be very ambiguous, sometimes unclear about career progression"
4,Great experience,True,Stipend is pretty good with great Mentoring. You're given enough Responsibility and Projects to facilitate Growth.,Inflexibility at work timings and repetitive work
3,Can be a good way to earn extra money,True,Self-employed so can choose to work whenever,Can be really slow at time so just waiting around for jobs
3,UBER,True,"FLEX SCHEDULE

GREAT CO WORKERS

GREAT PERKS

NICE WORKSPACE","Managers not supportive

Micro managers

not enough promotions

pay"
5,Uber is GOLD,True,"Employee Care, Nice Culture, Benefits, Bonus",Working with some self-entitled and self-centered employees who think it's all about them.
5,Over all good,True,"perks, free lunch, free snack,","hard to get a promotion, layoffs happens a lot"
4,Great,True,"Great comatose, talented people, amazing culture",Many teams on same project
4,Good job,True,"Pay, colleagues, mission, benefits, location","leadership, competition, work culture, gender inequity"
4,Great for flexibility,True,"Flexible, you're in control of your time. Great networking tool.","Not consistent income, the fare is on the lower side."
4,Uber was an amazing experience.,True,"It was an amazing place to work , the facilities were all there. 

The pay was good. Loved working for Uber",Didn’t find any cons in this place.
4,Great place to work,True,"Compensation, peer group, internal mobility","work life balance, weak leadership"
3,"Great talent, lacking strategy and direction",True,"Good pay and equity package, good opportunities to work with big data","Lack of commercial focus, growth at all cost has hurt the company"
3,The company that lost itself while approaching IPO,True,The benefits were excellent and I had a few bright coworkers,"As a company Uber has become a parody of the company it used to be. I used to love working for them however as they scaled up, they began hiring terrible management at all levels of the company and strayed away from what made them great.



Pay was stale."
