,0,1,2,3,4,5,6,7
15393,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner
15394,Goblin Giant,Sparky,Electro Wizard,Mega Minion,Heal Spirit,Zap,Rage,Elite Barbarians
15395,Mega Knight,Giant Snowball,Bandit,Archer Queen,Royal Ghost,Lightning,Electro Spirit,Ram Rider
15396,Electro Wizard,Zap,Balloon,Inferno Dragon,Mega Knight,Fireball,Bandit,Lumberjack
15397,Miner,The Log,Golden Knight,Bats,Wall Breakers,Spear Goblins,Bomb Tower,Giant Snowball
15398,Skeletons,Hog Rider,Ice Golem,Ice Spirit,Cannon,Musketeer,Fireball,The Log
15399,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner
15400,Lava Hound,Tombstone,Zap,Arrows,Balloon,Miner,Minions,Inferno Dragon
15401,P.E.K.K.A,Magic Archer,Elixir Golem,Zappies,Dark Prince,Tornado,Electro Dragon,Earthquake
15402,Princess,Valkyrie,Inferno Tower,Rocket,Goblin Barrel,Dark Prince,Fire Spirit,Electro Spirit
15403,Golem,Barbarian Barrel,Lightning,Ice Wizard,Baby Dragon,Night Witch,Tornado,Goblin Cage
15404,Ice Golem,Three Musketeers,Elixir Collector,Bandit,Royal Ghost,Elite Barbarians,Heal Spirit,Barbarian Barrel
15405,Skeleton King,Baby Dragon,Ice Wizard,Tombstone,Graveyard,Poison,Barbarian Barrel,Tornado
15406,Golem,Night Witch,Mega Minion,Lumberjack,Bomber,Arrows,Zap,Elite Barbarians
15407,Ice Spirit,Knight,Goblin Gang,Goblin Barrel,Inferno Tower,Rocket,Princess,The Log
15408,Bowler,Baby Dragon,Tornado,Golden Knight,Freeze,Zappies,Inferno Dragon,Graveyard
15409,Golem,Night Witch,Mini P.E.K.K.A,Skeleton Army,Mega Minion,Bomber,Tornado,Zap
15410,Archer Queen,Ram Rider,Lightning,Giant Snowball,Mega Knight,Royal Ghost,Bandit,Electro Spirit
15411,Mega Knight,Mega Minion,Tombstone,Freeze,Skeleton King,Witch,Graveyard,Barbarian Barrel
15412,Rocket,Dark Prince,Skeletons,Goblin Barrel,Dart Goblin,Princess,Elite Barbarians,The Log
15413,Valkyrie,Fire Spirit,Lightning,Hog Rider,Tesla,Skeletons,Archer Queen,Arrows
15415,The Log,Fireball,Skeletons,Hunter,Three Musketeers,Royal Hogs,Royal Ghost,Ice Golem
15420,Lava Hound,Tombstone,Miner,Arrows,Flying Machine,Guards,Mega Minion,Skeleton Dragons
15423,Battle Ram,Elite Barbarians,Archer Queen,Heal Spirit,Magic Archer,Barbarian Barrel,Bandit,Royal Ghost
15424,Golem,Cannon Cart,Lumberjack,Baby Dragon,Mega Minion,Barbarian Barrel,Tornado,Electro Dragon
15425,Fireball,Magic Archer,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,P.E.K.K.A
15426,Knight,Poison,Goblin Drill,Firecracker,Tesla,Skeletons,Fire Spirit,The Log
15433,Inferno Tower,Princess,Goblin Barrel,Goblin Gang,The Log,Valkyrie,Electro Spirit,Rocket
15434,Goblin Cage,Arrows,Royal Recruits,Zappies,Royal Hogs,Fireball,Flying Machine,Barbarian Barrel
15435,Inferno Dragon,Freeze,Goblin Barrel,Skeleton Army,Zap,Hog Rider,Wizard,Prince
15436,Goblin Cage,Arrows,Valkyrie,Barbarian Barrel,Inferno Dragon,Freeze,Ice Wizard,Graveyard
15437,Cannon Cart,Graveyard,Dark Prince,Golden Knight,Bats,Arrows,Freeze,Inferno Dragon
15438,Archer Queen,Bandit,Electro Spirit,Giant Snowball,Lightning,Mega Knight,Ram Rider,Royal Ghost
15439,Royal Giant,Dark Prince,Fisherman,Electro Wizard,Mega Minion,Goblin Cage,Barbarian Barrel,Fireball
15440,Wall Breakers,Miner,Mega Knight,Bats,Prince,Bandit,Archer Queen,Zap
15449,Arrows,Skeleton Army,Inferno Dragon,Freeze,Golden Knight,Rascals,Prince,Graveyard
15450,Balloon,Zap,Arrows,Barbarians,Inferno Dragon,Miner,Skeleton Dragons,Lava Hound
15451,The Log,Miner,Mortar,Fireball,Spear Goblins,Cannon Cart,Minion Horde,Goblin Gang
15452,Mega Knight,Bomber,Wall Breakers,Tornado,Dark Prince,Prince,Executioner,Ram Rider
15453,Giant,Bowler,Barbarians,Graveyard,Hunter,Mega Minion,Arrows,Giant Snowball
15454,Night Witch,Clone,Golem,Bats,Skeleton King,Flying Machine,Skeleton Army,Arrows
15455,Skeletons,Fireball,Tesla,Electro Spirit,X-Bow,Archers,Knight,The Log
15456,P.E.K.K.A,Royal Ghost,Electro Wizard,Magic Archer,Bandit,Fireball,Battle Ram,Zap
15457,Hog Rider,Valkyrie,Earthquake,The Log,Firecracker,Tesla,Electro Spirit,Skeletons
15458,Goblin Giant,Sparky,Mega Minion,Dark Prince,Electro Wizard,Mini P.E.K.K.A,Zap,Rage
15459,Skeleton Army,Graveyard,Bowler,Bats,Arrows,Giant,Archer Queen,Giant Snowball
15460,Mega Knight,Ram Rider,Archer Queen,Barbarian Barrel,Bandit,Royal Ghost,Lightning,Electro Spirit
15461,Bandit,P.E.K.K.A,Fireball,Battle Ram,Zap,Royal Ghost,Magic Archer,Electro Wizard
15462,Giant,Prince,Dark Prince,Electro Dragon,Mega Minion,Miner,Fireball,Zap
15463,Tornado,Bowler,Graveyard,Inferno Dragon,Electro Wizard,Golden Knight,Baby Dragon,Freeze
15464,Lava Hound,Balloon,Guards,Minions,Arrows,Mega Minion,Lightning,Tombstone
15465,Knight,Guards,Archer Queen,Fireball,Bats,Mortar,Miner,The Log
15466,Sparky,Valkyrie,Bandit,X-Bow,Executioner,Knight,Electro Wizard,Tesla
15467,Goblin Drill,Flying Machine,Dark Prince,Arrows,Royal Recruits,Zappies,Fisherman,Electro Spirit
15468,Archer Queen,Royal Hogs,Skeletons,Lightning,Royal Delivery,Goblin Cage,Fire Spirit,The Log
15469,Knight,Hog Rider,Archer Queen,Bomb Tower,Skeletons,Fire Spirit,Earthquake,The Log
15470,Bats,Fireball,Spear Goblins,Skeleton Army,Skeleton King,Mortar,Miner,Minion Horde
15471,Lava Hound,Balloon,Skeleton Dragons,Zap,Mega Minion,Guards,Tombstone,Fireball
15472,Ice Wizard,Valkyrie,Tombstone,Poison,Baby Dragon,Tornado,Barbarian Barrel,Graveyard
15473,Balloon,Valkyrie,Lightning,Electro Wizard,Mortar,Mega Minion,Cannon Cart,Arrows
15474,Tornado,Earthquake,Electro Giant,Fire Spirit,Archer Queen,Goblin Cage,The Log,Skeletons
15475,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince
15476,Fire Spirit,Bats,Ice Golem,Hog Rider,Rocket,The Log,Mini P.E.K.K.A,Princess
15477,Mega Knight,Inferno Dragon,Arrows,Guards,Dark Prince,Bandit,Electro Wizard,Ram Rider
15478,Tesla,Archers,X-Bow,Fireball,Skeletons,Electro Spirit,Knight,The Log
15479,Giant,Bowler,Graveyard,Bats,Skeleton Army,Night Witch,Arrows,Giant Snowball
15480,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball
15481,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
15482,Mega Knight,Inferno Dragon,Bats,Spear Goblins,Miner,Goblin Gang,Skeleton Barrel,Zap
15483,Freeze,Valkyrie,Inferno Dragon,Tornado,Bowler,Graveyard,Electro Wizard,Ice Wizard
15484,Lava Hound,Mega Minion,Tombstone,Barbarians,Lightning,Zap,Skeleton Dragons,Balloon
15485,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning
15486,Zap,Magic Archer,Royal Hogs,Dark Prince,Barbarian Barrel,Archer Queen,Bandit,Barbarians
15487,Lava Hound,Balloon,Tombstone,Skeleton Dragons,Mega Minion,Fireball,Barbarians,Zap
15488,Princess,Goblin Barrel,Tesla,The Log,Knight,Skeleton Barrel,Goblin Gang,Rocket
15489,Wall Breakers,Miner,Musketeer,Mega Knight,Zap,Prince,Bandit,Minions
15490,The Log,Miner,Poison,Archer Queen,Cannon Cart,Spear Goblins,Knight,Wall Breakers
15491,Inferno Tower,Ice Spirit,Guards,Rocket,Goblin Barrel,Knight,Princess,The Log
15492,Valkyrie,Zappies,Mortar,Fireball,Cannon Cart,Mega Minion,Giant Snowball,Graveyard
15493,Valkyrie,Zappies,Mortar,Fireball,Cannon Cart,Mega Minion,Giant Snowball,Graveyard
15494,Balloon,Miner,Arrows,Skeleton Dragons,Lava Hound,Barbarians,Inferno Dragon,Zap
15495,Knight,X-Bow,Electro Spirit,Fireball,Tesla,Skeletons,The Log,Archer Queen
15496,Baby Dragon,Ice Wizard,Inferno Dragon,Valkyrie,Tornado,Bowler,Graveyard,Freeze
15497,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball
15498,Lightning,Prince,Mega Minion,Electro Wizard,The Log,Giant,Arrows,Dark Prince
15507,Giant,Prince,Dark Prince,Zap,Electro Wizard,Mega Minion,Miner,Fireball
15508,Giant,Skeleton Army,Giant Snowball,Minions,Musketeer,Dark Prince,Arrows,Graveyard
15509,Earthquake,Archer Queen,Royal Hogs,The Log,Royal Delivery,Skeletons,Fire Spirit,Goblin Cage
15510,Inferno Tower,Goblin Barrel,Rocket,Knight,Goblin Gang,The Log,Princess,Ice Spirit
15511,Prince,Dark Prince,Bats,Goblin Giant,Guards,Spear Goblins,Zap,Fireball
15512,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log
15513,Dart Goblin,Skeleton Army,Royal Delivery,Golden Knight,Inferno Tower,Goblin Barrel,Skeleton Barrel,The Log
15514,Golden Knight,Spear Goblins,Bats,Miner,Fireball,Bomb Tower,Wall Breakers,The Log
15515,Electro Spirit,Archer Queen,Lightning,Giant Snowball,Mega Knight,Bandit,Royal Ghost,Ram Rider
15516,The Log,Miner,Fireball,Elite Barbarians,Knight,Cannon Cart,Hunter,Spear Goblins
15517,Inferno Dragon,Graveyard,Fireball,Valkyrie,Cannon Cart,Mortar,Arrows,Spear Goblins
15518,Rocket,The Log,Tornado,Executioner,Valkyrie,Hog Rider,Ice Spirit,Goblins
15519,Lava Hound,Balloon,Tombstone,Skeleton Dragons,Mega Minion,Fireball,Barbarians,Zap
15520,Giant Snowball,Barbarian Barrel,Bandit,Poison,Inferno Dragon,Ram Rider,Archer Queen,Mega Knight
15521,Skeleton King,Dark Prince,Musketeer,Bats,Graveyard,Skeleton Army,Arrows,Giant Snowball
15522,Knight,Ice Wizard,Poison,Barbarian Barrel,Graveyard,Baby Dragon,Tornado,Tombstone
15523,P.E.K.K.A,Royal Ghost,Poison,Electro Wizard,Bandit,Archer Queen,Zap,Battle Ram
15524,Tombstone,Poison,Barbarian Barrel,Knight,Tornado,Graveyard,Ice Wizard,Baby Dragon
15525,Mega Knight,Miner,Prince,Bats,Zap,Musketeer,Wall Breakers,Arrows
15526,Spear Goblins,Inferno Dragon,Graveyard,Cannon Cart,Mortar,Arrows,Fireball,Valkyrie
15527,Royal Ghost,P.E.K.K.A,Electro Wizard,Fireball,Zap,Magic Archer,Battle Ram,Bandit
15528,Inferno Dragon,Lumberjack,Balloon,Tornado,Baby Dragon,Bowler,Freeze,Barbarian Barrel
15529,Electro Giant,Archer Queen,Skeletons,Lightning,Tornado,Goblin Cage,Bomber,Dark Prince
15530,P.E.K.K.A,Battle Ram,Fireball,Zap,Magic Archer,Electro Wizard,Bandit,Royal Ghost
15531,Skeleton King,Miner,Mortar,Fireball,Minion Horde,Spear Goblins,Bats,Skeleton Army
15532,Electro Wizard,Royal Ghost,Barbarian Barrel,Ram Rider,Lightning,Golden Knight,Giant Snowball,P.E.K.K.A
15533,Skeleton Army,Witch,Fireball,Musketeer,Hog Rider,Giant,Valkyrie,Minion Horde
15534,Tornado,Lightning,Goblin Cage,Skeletons,Dark Prince,Electro Giant,Inferno Dragon,Bomber
15537,P.E.K.K.A,Poison,Electro Wizard,Guards,Magic Archer,Zap,Battle Ram,Bandit
15541,P.E.K.K.A,Dark Prince,Barbarian Barrel,Electro Wizard,Freeze,Graveyard,Tornado,Baby Dragon
15542,Archer Queen,Bandit,Ram Rider,Barbarian Barrel,Fireball,Royal Ghost,Mega Knight,Electro Spirit
15543,Firecracker,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
15544,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning
15545,Royal Giant,Electro Wizard,Dark Prince,Mega Minion,Skeletons,Fisherman,Fireball,The Log
15546,Arrows,Spear Goblins,Goblin Gang,Zap,Miner,Cannon Cart,Mortar,Minion Horde
15547,Goblin Drill,Fire Spirit,Guards,Fireball,Bomber,Valkyrie,Tesla,The Log
15548,Bandit,Royal Ghost,Barbarian Barrel,Magic Archer,Battle Ram,Giant Snowball,Electro Wizard,Cannon Cart
15549,Mega Knight,Bandit,Royal Ghost,Archer Queen,Electro Spirit,Lightning,Giant Snowball,Ram Rider
15550,Bowler,Baby Dragon,Tornado,Graveyard,Inferno Dragon,Zappies,Valkyrie,Freeze
15551,Knight,Archers,Skeletons,Fireball,X-Bow,Tesla,Electro Spirit,The Log
15552,The Log,Guards,Furnace,Inferno Tower,Dark Prince,Miner,Fireball,Minion Horde
15553,Golden Knight,Bandit,Magic Archer,Barbarian Barrel,Royal Ghost,Cannon Cart,Fireball,Electro Wizard
15554,Golden Knight,Zap,Fireball,Fisherman,P.E.K.K.A,Mother Witch,Electro Wizard,Battle Ram
15555,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
15556,Rascals,Prince,Dart Goblin,Princess,Dark Prince,Goblin Barrel,Rocket,The Log
15557,Archer Queen,Dark Prince,Prince,Graveyard,Barbarian Barrel,Tornado,Freeze,Executioner
15558,Miner,Valkyrie,Fireball,Spear Goblins,Tesla,Bats,Wall Breakers,The Log
15559,Graveyard,Baby Dragon,Knight,Ice Wizard,Tombstone,Poison,Tornado,Barbarian Barrel
15560,Graveyard,Freeze,Valkyrie,Bats,Knight,Wizard,Skeleton Army,Wall Breakers
15561,Mega Minion,Goblin Cage,Fisherman,Royal Giant,Mother Witch,The Log,Fireball,Dark Prince
15562,Mortar,The Log,Valkyrie,Electro Spirit,Firecracker,Tornado,Rocket,Skeletons
15563,Mega Knight,Lumberjack,Balloon,Prince,Wizard,Bats,Giant Snowball,Barbarian Barrel
15564,Goblin Giant,Sparky,Dark Prince,Elite Barbarians,Zap,Heal Spirit,Electro Wizard,Rage
15565,Tombstone,Valkyrie,Poison,Ice Wizard,Tornado,Barbarian Barrel,Graveyard,Baby Dragon
15566,Golem,Lightning,Dark Prince,Night Witch,Tornado,Mega Minion,Baby Dragon,Arrows
15567,Goblin Barrel,Dart Goblin,Princess,The Log,Goblin Gang,Rascals,Prince,Golden Knight
15568,Zap,Balloon,Miner,Inferno Dragon,Fireball,Ice Golem,Goblin Cage,Mega Minion
15569,Mega Knight,Arrows,Electro Wizard,Musketeer,Goblin Cage,Bandit,Dark Prince,Hog Rider
15570,Goblin Drill,Flying Machine,Golden Knight,Arrows,Royal Recruits,Zappies,Fisherman,Barbarian Barrel
15571,Inferno Dragon,Zap,Mega Knight,Bandit,Barbarian Barrel,Poison,Ram Rider,Electro Wizard
15572,Zap,Giant,Mega Minion,Prince,Fireball,Miner,Electro Wizard,Dark Prince
15573,Goblin Barrel,Goblin Gang,Electro Spirit,Inferno Tower,Princess,Valkyrie,Rocket,The Log
15580,Electro Giant,Archer Queen,Bomber,Barbarian Barrel,Goblin Cage,Lightning,Tornado,Dark Prince
15581,Graveyard,Valkyrie,Tornado,Tombstone,Archer Queen,Poison,Baby Dragon,Barbarian Barrel
15582,Miner,The Log,Golden Knight,Bats,Wall Breakers,Spear Goblins,Bomb Tower,Fireball
15583,Ram Rider,Lumberjack,Magic Archer,Inferno Dragon,Golden Knight,Fireball,Barbarian Barrel,Electro Spirit
15584,Hog Rider,Fire Spirit,Earthquake,Bomb Tower,Skeletons,Knight,The Log,Archer Queen
15585,Hog Rider,Fire Spirit,Earthquake,Bomb Tower,Skeletons,Knight,The Log,Archer Queen
15586,Dart Goblin,Fire Spirit,Fireball,Goblin Drill,Guards,Tesla,Valkyrie,Wall Breakers
15587,Electro Wizard,Royal Ghost,Ram Rider,Barbarian Barrel,Lightning,Golden Knight,Giant Snowball,P.E.K.K.A
15602,Dart Goblin,Skeleton Army,Royal Delivery,Golden Knight,Inferno Tower,Goblin Barrel,Skeleton Barrel,The Log
15603,Royal Giant,Skeleton King,Skeleton Army,Mother Witch,Fisherman,Fireball,Zappies,The Log
15604,Mega Knight,Wall Breakers,Bats,Musketeer,Prince,Golden Knight,Miner,Zap
15608,Archer Queen,Royal Hogs,Skeletons,Earthquake,Royal Delivery,Goblin Cage,Fire Spirit,The Log
15609,Mega Knight,Inferno Dragon,Ram Rider,Barbarian Barrel,Bandit,Archer Queen,Giant Snowball,Poison
15610,Valkyrie,Goblin Barrel,Ice Spirit,Guards,Rocket,Tesla,The Log,Princess
15611,Skeleton Dragons,Balloon,Zap,Inferno Dragon,Miner,Skeleton Army,Arrows,Lava Hound
15612,Earthquake,Archer Queen,Royal Hogs,The Log,Royal Delivery,Skeletons,Fire Spirit,Goblin Cage
15613,Prince,Fireball,Zap,Arrows,Dark Prince,Mega Minion,Minions,Giant
15614,Mega Knight,Hog Rider,Inferno Dragon,Bats,Bomber,Prince,Freeze,Zap
15615,P.E.K.K.A,Electro Wizard,Battle Ram,Royal Ghost,Fireball,Archer Queen,Bandit,Zap
15616,Rocket,Bandit,Dark Prince,Cannon Cart,Giant Snowball,Rascals,Goblin Barrel,Princess
15617,Graveyard,Elite Barbarians,Archer Queen,Giant,Skeleton Army,Arrows,Giant Snowball,Bats
15618,Mega Knight,Royal Giant,Prince,Bats,Dart Goblin,Princess,Skeleton Army,Goblin Barrel
15619,Earthquake,Archer Queen,Royal Hogs,The Log,Royal Delivery,Skeletons,Fire Spirit,Goblin Cage
15620,Fireball,Mortar,Miner,Spear Goblins,Guards,Bats,Cannon Cart,The Log
15621,Giant,Skeleton Army,Giant Snowball,Minions,Musketeer,Dark Prince,Arrows,Graveyard
15622,Balloon,Lumberjack,Bowler,Inferno Dragon,Electro Dragon,Freeze,Tornado,Barbarian Barrel
15624,Barbarian Barrel,Magic Archer,Ice Wizard,Balloon,Archers,Golden Knight,Ram Rider,Bomb Tower
15626,Bats,Royal Giant,Princess,Mega Knight,Dart Goblin,Goblin Barrel,Skeleton Army,Prince
15627,Skeleton Army,Minion Horde,Clone,Rage,Cannon Cart,Zappies,Rascals,Princess
15628,Barbarian Barrel,Royal Ghost,Archer Queen,Heal Spirit,Elite Barbarians,Elixir Collector,Bandit,Three Musketeers
15629,Golem,Night Witch,Tornado,Mega Minion,Mini P.E.K.K.A,Elite Barbarians,Zap,Bomber
15630,Giant,Bowler,Graveyard,Bats,Skeleton Army,Night Witch,Arrows,Giant Snowball
15631,Lumberjack,Bandit,Archer Queen,Inferno Dragon,Dark Prince,Arrows,Ram Rider,Fireball
15633,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers
15634,Lumberjack,Balloon,Tornado,Barbarian Barrel,Bowler,Electro Dragon,Inferno Dragon,Freeze
15635,Rascals,Guards,Fireball,The Log,Dart Goblin,Bats,Miner,Mortar
15644,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log
15645,Battle Ram,Bandit,Heal Spirit,Magic Archer,Electro Wizard,Elite Barbarians,Barbarian Barrel,Royal Ghost
15646,Rocket,Rascals,Goblin Barrel,Dark Prince,Bandit,Princess,Cannon Cart,Giant Snowball
15647,Balloon,Mega Minion,Arrows,Freeze,Lumberjack,Valkyrie,Tesla,Guards
15648,Mega Knight,Electro Wizard,Ram Rider,Inferno Dragon,Poison,Bandit,Barbarian Barrel,Giant Snowball
15649,Princess,Goblins,Hog Rider,Valkyrie,Wizard,Elixir Collector,Freeze,P.E.K.K.A
15650,X-Bow,Knight,Archer Queen,Electro Spirit,Skeletons,Tesla,Fireball,The Log
15651,Royal Recruits,Arrows,Fireball,Goblin Cage,Royal Hogs,Heal Spirit,Zappies,Flying Machine
15652,Goblin Barrel,Goblin Gang,Dart Goblin,Princess,Rascals,Rocket,Prince,Barbarian Barrel
15653,Electro Wizard,Dark Prince,Prince,Mega Minion,Fireball,Giant,Zap,Miner
15654,Barbarian Barrel,Bowler,Baby Dragon,Freeze,Inferno Dragon,Tornado,Lumberjack,Balloon
15655,P.E.K.K.A,Battle Ram,Bandit,Electro Wizard,Royal Ghost,Fireball,Magic Archer,Zap
15669,Lava Hound,Balloon,Mega Minion,Skeleton Dragons,Zap,Fireball,Tombstone,Guards
15670,Golem,Night Witch,Bomber,Mega Minion,Lumberjack,Elite Barbarians,Zap,Arrows
15671,Archers,Electro Spirit,Tesla,Rocket,Skeletons,Knight,X-Bow,The Log
15672,Miner,Arrows,Barbarians,Inferno Dragon,Skeleton Dragons,Balloon,Zap,Lava Hound
15673,P.E.K.K.A,Electro Wizard,Archer Queen,Royal Ghost,Fireball,Battle Ram,Bandit,Zap
15674,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone
15675,Arrows,Goblin Gang,Balloon,Lumberjack,Fireball,Skeleton Army,Zap,Inferno Dragon
15676,Golem,Lumberjack,Baby Dragon,Barbarian Barrel,Mega Minion,Electro Dragon,Cannon Cart,Tornado
15677,Skeletons,Goblin Barrel,Archer Queen,Fireball,Ram Rider,The Log,Electro Wizard,Cannon Cart
15678,Mega Knight,Dark Prince,Bandit,Inferno Dragon,Goblin Drill,Electro Wizard,Fireball,Arrows
15680,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze
15681,Fireball,Goblin Gang,Knight,Mortar,Musketeer,Skeleton Barrel,Spear Goblins,The Log
15682,Freeze,Valkyrie,Inferno Dragon,Tornado,Bowler,Graveyard,Baby Dragon,Ice Wizard
15683,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake
15684,Lava Hound,Balloon,Inferno Dragon,Minions,Zap,Fireball,Tombstone,Guards
15685,Miner,Fireball,Arrows,Fisherman,Hunter,Balloon,Royal Recruits,Mega Minion
15686,Magic Archer,Lumberjack,Earthquake,Barbarian Barrel,Bandit,Royal Ghost,Archer Queen,Ram Rider
15687,Ice Spirit,Skeletons,The Log,Ice Golem,Cannon,Rocket,Hog Rider,Musketeer
15688,Princess,Mega Knight,Royal Giant,Bats,Dart Goblin,Prince,Skeleton Army,Goblin Barrel
15689,Princess,Valkyrie,Inferno Tower,Rocket,Goblin Barrel,Dark Prince,Fire Spirit,Electro Spirit
15690,Cannon Cart,Mortar,Miner,Fireball,Minion Horde,Spear Goblins,Guards,The Log
15691,Electro Giant,Bowler,Musketeer,Goblin Cage,Skeletons,Barbarian Barrel,Tornado,Lightning
15692,Fire Spirit,The Log,Archers,Ice Wizard,Princess,Barbarians,Royal Giant,Lightning
15693,Valkyrie,Graveyard,Baby Dragon,Poison,Tombstone,Tornado,Ice Wizard,Barbarian Barrel
15694,P.E.K.K.A,Executioner,Dark Prince,Electro Spirit,Graveyard,Inferno Dragon,Tornado,Freeze
15695,Graveyard,Dark Prince,Electro Wizard,Mega Minion,Mortar,Barbarian Barrel,Poison,P.E.K.K.A
15696,Giant,Giant Snowball,Arrows,Musketeer,Skeleton Army,Prince,Graveyard,Bats
15697,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning
15698,Golden Knight,Princess,The Log,Tesla,Skeleton Army,Goblin Barrel,Dart Goblin,Skeleton Barrel
15699,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball
15700,Tornado,Lumberjack,Elite Barbarians,Baby Dragon,Golem,Mega Minion,Electro Dragon,Bomber
15701,Valkyrie,Goblin Cage,Tornado,Graveyard,Bowler,Baby Dragon,Electro Wizard,Poison
15702,P.E.K.K.A,Dark Prince,Arrows,Lightning,Archer Queen,Electro Wizard,Bandit,Ram Rider
15703,Rocket,Inferno Tower,Ice Spirit,Goblin Barrel,Knight,Goblin Gang,The Log,Princess
15704,Rascals,Prince,Goblin Barrel,Princess,Dart Goblin,Guards,The Log,Rocket
15705,Skeleton King,Graveyard,Witch,Bats,Goblin Hut,Bowler,Skeleton Army,Arrows
15716,Goblin Barrel,Prince,Princess,Rocket,Rascals,Guards,Dart Goblin,The Log
15717,Tombstone,Barbarian Barrel,Valkyrie,Fireball,Graveyard,Baby Dragon,Ice Wizard,Tornado
15718,Elixir Collector,Elite Barbarians,Three Musketeers,Golden Knight,Heal Spirit,Royal Ghost,Barbarian Barrel,Ice Golem
15719,P.E.K.K.A,Ram Rider,Electro Wizard,Bandit,Lightning,Barbarian Barrel,Giant Snowball,Baby Dragon
15720,Giant,Bowler,Graveyard,Bats,Skeleton Army,Night Witch,Arrows,Giant Snowball
15721,Mega Knight,Bats,Musketeer,Bandit,Wall Breakers,Barbarian Barrel,Miner,Zap
15722,Knight,X-Bow,Electro Spirit,Fireball,Tesla,Skeletons,The Log,Archer Queen
15723,Mega Minion,Fireball,Miner,Zap,Prince,Night Witch,Dark Prince,Goblin Giant
15724,Rascals,Mortar,Miner,The Log,Bats,Guards,Dart Goblin,Fireball
15725,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman
15726,Lava Hound,Mega Minion,Tombstone,Barbarians,Lightning,Zap,Skeleton Dragons,Balloon
15727,Goblin Giant,Sparky,Electro Wizard,Mega Minion,Heal Spirit,Zap,Rage,Elite Barbarians
15728,Electro Giant,Earthquake,Tombstone,Archer Queen,Skeletons,Bomber,Tornado,Prince
15729,Lava Hound,Balloon,Tombstone,Skeleton Dragons,Mega Minion,Fireball,Barbarians,Zap
15730,Baby Dragon,Barbarian Hut,Electro Dragon,Fireball,Battle Healer,Elixir Golem,Tornado,Barbarian Barrel
